block_id,investigation_priority,final_severity,final_alert_type,hybrid_risk_score,rule_risk_score,rule_risk_level,isolation_label,ml_anomaly_risk,event_sequence,component_sequence,level_sequence,warn_count,exception_keyword_count,delete_keyword_count,rare_event_count,rare_transition_count,starts_normal_ends_exception,alert_explanation,recommended_action
blk_3911263675181899748,P4 - Monitor,Low,normal_or_low_priority,0.01443489655874619,0,Low,normal,-0.1333758784476834,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6547729596040509998,P4 - Monitor,Low,normal_or_low_priority,0.014409347190365213,0,Low,normal,-0.13340256669006856,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_5971534893446541111,P4 - Monitor,Low,normal_or_low_priority,0.01440672696916459,0,Low,normal,-0.13340530370874792,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_70980361971054326,P4 - Monitor,Low,normal_or_low_priority,0.014356421964080879,0,Low,normal,-0.13667800764736981,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6499414220139660338,P4 - Monitor,Low,normal_or_low_priority,0.014356421964080879,0,Low,normal,-0.13667800764736981,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3079488924320077240,P4 - Monitor,Low,normal_or_low_priority,0.014353509429936712,0,Low,normal,-0.13346089344250872,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-7603740654202748654,P4 - Monitor,Low,normal_or_low_priority,0.014351538326804192,0,Low,normal,-0.13346295240840494,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_5176855630425795751,P4 - Monitor,Low,normal_or_low_priority,0.014337608746588598,0,Low,normal,-0.13347750290560606,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-3949633496933134307,P4 - Monitor,Low,normal_or_low_priority,0.014320167233755093,0,Low,normal,-0.13349572188132097,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1753161039594546561,P4 - Monitor,Low,normal_or_low_priority,0.014292067242652778,0,Low,normal,-0.1348448156116065,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4956232013010963754,P4 - Monitor,Low,normal_or_low_priority,0.014292067242652778,0,Low,normal,-0.1348448156116065,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_2972699288862031202,P4 - Monitor,Low,normal_or_low_priority,0.014292067242652778,0,Low,normal,-0.1348448156116065,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4154740411570608045,P4 - Monitor,Low,normal_or_low_priority,0.014290028645267766,0,Low,normal,-0.13352720391025813,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8188837227311063557,P4 - Monitor,Low,normal_or_low_priority,0.014290028645267766,0,Low,normal,-0.13352720391025813,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4588471931728384541,P4 - Monitor,Low,normal_or_low_priority,0.014265636783458213,0,Low,normal,-0.13487242421980444,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8699831307500970779,P4 - Monitor,Low,normal_or_low_priority,0.014265037432049016,0,Low,normal,-0.13677346568393467,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8598135237831029828,P4 - Monitor,Low,normal_or_low_priority,0.014263224577499595,0,Low,normal,-0.13677535934724966,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3088175971503531298,P4 - Monitor,Low,normal_or_low_priority,0.014257454752236725,0,Low,normal,-0.13373564823080603,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-5009274684359267777,P4 - Monitor,Low,normal_or_low_priority,0.014217315958529042,0,Low,normal,-0.13360315779605375,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_5272761429354463572,P4 - Monitor,Low,normal_or_low_priority,0.014210329759558271,0,Low,normal,-0.13361045540782646,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_1489031087420498797,P4 - Monitor,Low,normal_or_low_priority,0.014172049606837128,0,Low,normal,-0.13497018308478154,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-5400783031085008882,P4 - Monitor,Low,normal_or_low_priority,0.014126823777967756,0,Low,normal,-0.1336976837042002,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_578261619176233743,P4 - Monitor,Low,normal_or_low_priority,0.014115903963350857,0,Low,normal,-0.133709090274216,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4208396523159735354,P4 - Monitor,Low,normal_or_low_priority,0.014102294648386388,0,Low,normal,-0.13372330623020567,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6445339027653789144,P4 - Monitor,Low,normal_or_low_priority,0.014092522666301094,0,Low,normal,-0.13695367036902295,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_49420377461855719,P4 - Monitor,Low,normal_or_low_priority,0.01406254772947052,0,Low,normal,-0.13508456605508484,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-6832799704680039005,P4 - Monitor,Low,normal_or_low_priority,0.014048515393121325,0,Low,normal,-0.13509922388881807,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6695517786834913217,P4 - Monitor,Low,normal_or_low_priority,0.014030393071980868,0,Low,normal,-0.13701856941653695,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6125469222540396851,P4 - Monitor,Low,normal_or_low_priority,0.014029963339148965,0,Low,normal,-0.13379886173843503,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4307207852226914003,P4 - Monitor,Low,normal_or_low_priority,0.014020588809124296,0,Low,normal,-0.1338086541421381,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-8022986908643041177,P4 - Monitor,Low,normal_or_low_priority,0.014017123135068199,0,Low,normal,-0.13381227430009496,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7213990003235926706,P4 - Monitor,Low,normal_or_low_priority,0.014009854627590884,0,Low,normal,-0.13513960797447866,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8929806114713265094,P4 - Monitor,Low,normal_or_low_priority,0.013980071335885746,0,Low,normal,-0.13707113426550394,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1849105860762445186,P4 - Monitor,Low,normal_or_low_priority,0.01394563380479269,0,Low,normal,-0.1352066914678729,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_2157471834570224881,P4 - Monitor,Low,normal_or_low_priority,0.013933458522281977,0,Low,normal,-0.1352194094687999,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_5905689738251144455,P4 - Monitor,Low,normal_or_low_priority,0.013918316350551074,0,Low,normal,-0.1371356420056769,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8993862241777591326,P4 - Monitor,Low,normal_or_low_priority,0.013897622924924496,0,Low,normal,-0.13525684245321,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-6464892000340112134,P4 - Monitor,Low,normal_or_low_priority,0.013897622924924496,0,Low,normal,-0.13525684245321,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_512039711533506696,P4 - Monitor,Low,normal_or_low_priority,0.013891932794976525,0,Low,normal,-0.13394304505304766,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_1589878256898761558,P4 - Monitor,Low,normal_or_low_priority,0.013887454180291803,0,Low,normal,-0.13394772330389415,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_1646909113279517647,P4 - Monitor,Low,normal_or_low_priority,0.013885383072570978,0,Low,normal,-0.13526962790220814,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4358842839092719327,P4 - Monitor,Low,normal_or_low_priority,0.01387202118632766,0,Low,normal,-0.13528358540023577,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8693774866554287286,P4 - Monitor,Low,normal_or_low_priority,0.013857976273655398,0,Low,normal,-0.13719867176726308,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4619809198345103330,P4 - Monitor,Low,normal_or_low_priority,0.013822896325645151,0,Low,normal,-0.1340151588524754,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6329639726609402522,P4 - Monitor,Low,normal_or_low_priority,0.01380338713261603,0,Low,normal,-0.1353552788461957,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_5348548743130215090,P4 - Monitor,Low,normal_or_low_priority,0.013783997752889882,0,Low,normal,-0.13537553251580164,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-9013487557842539661,P4 - Monitor,Low,normal_or_low_priority,0.013778659540597038,0,Low,normal,-0.13538110868118663,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-5961895238114806886,P4 - Monitor,Low,normal_or_low_priority,0.013775248391460326,0,Low,normal,-0.13406493071367032,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1535908830476495455,P4 - Monitor,Low,normal_or_low_priority,0.013772800499168875,0,Low,normal,-0.13728764428826412,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6108023147232847992,P4 - Monitor,Low,normal_or_low_priority,0.013759585101227989,0,Low,normal,-0.13540103337183462,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-5145508449157510071,P4 - Monitor,Low,normal_or_low_priority,0.013759585101227989,0,Low,normal,-0.13540103337183462,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_1411218759880637753,P4 - Monitor,Low,normal_or_low_priority,0.013756935303789325,0,Low,normal,-0.13540380128512547,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3958940914408609637,P4 - Monitor,Low,normal_or_low_priority,0.013751635385965027,0,Low,normal,-0.13426401471129462,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2935178173527646581,P4 - Monitor,Low,normal_or_low_priority,0.01375141533140617,0,Low,normal,-0.13540956731263443,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3506875694435075421,P4 - Monitor,Low,normal_or_low_priority,0.013742721192415097,0,Low,normal,-0.13409890782650086,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4945182943709543868,P4 - Monitor,Low,normal_or_low_priority,0.013742721192415097,0,Low,normal,-0.13409890782650086,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_727000711161641724,P4 - Monitor,Low,normal_or_low_priority,0.013735462705084583,0,Low,normal,-0.13428090829633044,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-5427918313707752877,P4 - Monitor,Low,normal_or_low_priority,0.013698110960408572,0,Low,normal,-0.13414550657864593,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7413830214932763926,P4 - Monitor,Low,normal_or_low_priority,0.013690519187479822,0,Low,normal,-0.1354731779281766,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_5118390778403008591,P4 - Monitor,Low,normal_or_low_priority,0.013685182178971661,0,Low,normal,-0.1354787528361177,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4174618838156947380,P4 - Monitor,Low,normal_or_low_priority,0.013677618889994109,0,Low,normal,-0.13416691209184844,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-3955287039966096707,P4 - Monitor,Low,normal_or_low_priority,0.013669195464931089,0,Low,normal,-0.13417571099468012,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1379379987510648393,P4 - Monitor,Low,normal_or_low_priority,0.013669195464931089,0,Low,normal,-0.13417571099468012,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2654726224018724510,P4 - Monitor,Low,normal_or_low_priority,0.013669195464931089,0,Low,normal,-0.13417571099468012,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_1184972950286241114,P4 - Monitor,Low,normal_or_low_priority,0.013660436217795696,0,Low,normal,-0.13740501725545473,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-6442394521537090621,P4 - Monitor,Low,normal_or_low_priority,0.013655659135297482,0,Low,normal,-0.13418985071198664,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6039898256291822367,P4 - Monitor,Low,normal_or_low_priority,0.013655659135297482,0,Low,normal,-0.13418985071198664,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_22457656256024207,P4 - Monitor,Low,normal_or_low_priority,0.013619786948991686,0,Low,normal,-0.13744747848277133,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4443043493758564822,P4 - Monitor,Low,normal_or_low_priority,0.013591725896803769,0,Low,normal,-0.13557637497196545,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_5574898547439146021,P4 - Monitor,Low,normal_or_low_priority,0.01358822929533901,0,Low,normal,-0.13426028626585118,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_9093176996492793041,P4 - Monitor,Low,normal_or_low_priority,0.013561550030147335,0,Low,normal,-0.1342881547706798,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-719178972315562824,P4 - Monitor,Low,normal_or_low_priority,0.013561550030147335,0,Low,normal,-0.1342881547706798,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7345322407792942877,P4 - Monitor,Low,normal_or_low_priority,0.013554835244696172,0,Low,normal,-0.1344695873028866,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-8939321760994370713,P4 - Monitor,Low,normal_or_low_priority,0.013554835244696172,0,Low,normal,-0.1344695873028866,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-8657800226489501791,P4 - Monitor,Low,normal_or_low_priority,0.013540299651452897,0,Low,normal,-0.13431035239407763,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6095704128062577668,P4 - Monitor,Low,normal_or_low_priority,0.013525367785977044,0,Low,normal,-0.1343259498538324,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-3396836569886642130,P4 - Monitor,Low,normal_or_low_priority,0.01349366612039643,0,Low,normal,-0.13757922120114996,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3224393364314749254,P4 - Monitor,Low,normal_or_low_priority,0.013485310081643331,0,Low,normal,-0.13568753431752212,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4433556521525567493,P4 - Monitor,Low,normal_or_low_priority,0.013483137946829704,0,Low,normal,-0.13568980327617247,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4967370797322420259,P4 - Monitor,Low,normal_or_low_priority,0.013480624456779944,0,Low,normal,-0.13569242880611437,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-3275237990609680332,P4 - Monitor,Low,normal_or_low_priority,0.01347681393230396,0,Low,normal,-0.13437666801626358,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_1144571179430079218,P4 - Monitor,Low,normal_or_low_priority,0.013455346742710761,0,Low,normal,-0.13761924868145686,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4071286774767564790,P4 - Monitor,Low,normal_or_low_priority,0.013451082077333976,0,Low,normal,-0.1357232880497376,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-5954527587435406374,P4 - Monitor,Low,normal_or_low_priority,0.013423056012230178,0,Low,normal,-0.13575256338865943,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3924177422736829493,P4 - Monitor,Low,normal_or_low_priority,0.013420306918378366,0,Low,normal,-0.13575543502454346,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2210703755506918304,P4 - Monitor,Low,normal_or_low_priority,0.01341994964089488,0,Low,normal,-0.13765622362419938,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_1129715194117079802,P4 - Monitor,Low,normal_or_low_priority,0.013397865022731936,0,Low,normal,-0.1344591361071879,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-3607860197409267245,P4 - Monitor,Low,normal_or_low_priority,0.013370375786920852,0,Low,normal,-0.13580759185750435,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2117066166574895060,P4 - Monitor,Low,normal_or_low_priority,0.013370357194224192,0,Low,normal,-0.1358076112789784,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1932467763723526131,P4 - Monitor,Low,normal_or_low_priority,0.013359215190479806,0,Low,normal,-0.13449950877221467,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7415823309220171667,P4 - Monitor,Low,normal_or_low_priority,0.013355345393433526,0,Low,normal,-0.13450355106711653,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4405302133414008227,P4 - Monitor,Low,normal_or_low_priority,0.013336799995869314,0,Low,normal,-0.13452292313369535,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6413965758113058023,P4 - Monitor,Low,normal_or_low_priority,0.013334282301768807,0,Low,normal,-0.13584529422516756,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4875138366845786590,P4 - Monitor,Low,normal_or_low_priority,0.013324082946099741,0,Low,normal,-0.13453620705138808,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2125743956855238111,P4 - Monitor,Low,normal_or_low_priority,0.013324082946099741,0,Low,normal,-0.13453620705138808,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-6811519872198278365,P4 - Monitor,Low,normal_or_low_priority,0.01329262200444567,0,Low,normal,-0.13588881154803123,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
