block_id,log_count,first_line_id,last_line_id,line_span,first_event,last_event,unique_event_count,unique_component_count,warn_count,info_count,has_warn,event_sequence,component_sequence,level_sequence
blk_-7247291679155656679,1,1221,1221,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-7256345477493725857,1,1552,1552,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-7266711648018793699,1,636,636,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7269672042149855641,1,1634,1634,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-7282356322111075290,1,1548,1548,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-7285565997486715015,1,812,812,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7293871043749246063,1,1679,1679,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-730776401372551814,1,163,163,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-7319442762668598889,1,1795,1795,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-7350482598011027441,1,1339,1339,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7353572928777348242,1,848,848,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-7355153279766988632,1,715,715,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-736188013503336717,1,953,953,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-7364557883931785608,1,335,335,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_-7367386750462511488,1,1704,1704,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-7369651436133452001,1,999,999,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7372087176866857012,1,340,340,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_-7380871572601322244,1,1686,1686,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-7389979618829759505,1,1646,1646,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7391656937286046074,1,702,702,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_-7411687001739959508,1,639,639,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7411858598798393933,1,1153,1153,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-7413910507260978729,1,220,220,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-7418372263556457716,1,1035,1035,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7418499425236853516,1,411,411,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7423574498760490375,1,1578,1578,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-743349875664670637,1,680,680,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_-7436749154361133879,1,133,133,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-7446091384471755694,1,1728,1728,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-7458279618877678162,1,1246,1246,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-7460532841070848624,1,1702,1702,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7464161062429228045,1,1385,1385,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-747046374856916711,1,1191,1191,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-7483426835701512490,1,1201,1201,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-7486746679002157277,1,600,600,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-749176535135404637,1,1219,1219,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-7492294065771709299,1,1473,1473,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7512746652453970810,1,771,771,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-7513928662244669476,1,1399,1399,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-7514806214244798312,1,195,195,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-7515058933811567980,1,438,438,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-7522572236891389139,1,1749,1749,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-7526023914950151999,1,1229,1229,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7526945448667194862,1,36,36,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-7527506469734664572,1,1234,1234,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-7539658633533020967,1,1024,1024,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7548149518969960333,1,847,847,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-7553009628768897700,1,164,164,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-7555801584297376435,1,202,202,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-7571492020523929240,1,1765,1765,0,E5,E5,1,1,0,1,0,E5,dfs.FSNamesystem,INFO
blk_-7584542530081657301,1,810,810,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7587189852169913514,1,1762,1762,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-75893538967225087,1,1712,1712,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7592643790414500555,1,553,553,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-7595375726951801956,1,1715,1715,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7601381921195183756,1,585,585,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-7603740654202748654,1,623,623,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-7603795308074215276,1,768,768,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-7606467001548719462,1,1770,1770,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-7623732795385061487,1,1703,1703,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-762982068597249045,1,1988,1988,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-7630699912570186723,1,1776,1776,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-7637577152926063076,1,1215,1215,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-7640601843607665080,1,125,125,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-7646004878694144580,1,1644,1644,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-764747190320632607,1,1195,1195,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7656610147924319419,1,153,153,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-765820154946060546,1,1365,1365,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7658293778087733436,1,319,319,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_-7667417209393167541,1,735,735,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-7668075074035173978,1,1380,1380,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7678242108759603056,1,1228,1228,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7680599654910200999,1,310,310,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_-7683667795522321323,1,605,605,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-7693277678281547790,1,835,835,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7709713535298137702,1,1852,1852,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7716943410942322104,1,782,782,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-7724713468912166542,1,74,74,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_-7727864185516010230,1,1324,1324,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-774267833966018354,1,57,57,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7764040409370932316,1,1933,1933,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7767902948513849386,1,1133,1133,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7778922135767840250,1,1338,1338,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-7794786562417612249,1,1657,1657,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-7803343374223161433,1,755,755,0,E14,E14,1,1,0,1,0,E14,dfs.DataBlockScanner,INFO
blk_-7815259387557421424,1,1058,1058,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7820996703068538967,1,594,594,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7832937837605180330,1,1388,1388,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-7837339190764609698,1,313,313,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_-7846283874350947646,1,1860,1860,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7854501109698465657,1,863,863,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-7866582011201618766,1,201,201,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-7873581794069372986,1,1845,1845,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7878121102358435702,1,19,19,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-7893636450787030202,1,1026,1026,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-7894824934989391122,1,412,412,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7909610753867924116,1,1220,1220,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-7911408976820434495,1,1802,1802,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7914996925059840931,1,981,981,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-7928230000822317050,1,431,431,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-793506372912437289,1,1861,1861,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7937864120968665564,1,1624,1624,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-7948158002985968470,1,940,940,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-795209964982424254,1,823,823,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-7983508786213002472,1,299,299,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_-7985144765168396303,1,1434,1434,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-7988596544606686086,1,930,930,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-7990763409688650846,1,1112,1112,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_-7999375661905777727,1,1574,1574,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-800664075087524591,1,1984,1984,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8014701913801168461,1,429,429,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8015797075596093783,1,1196,1196,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-8022986908643041177,1,732,732,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-8023826090828946372,1,296,296,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_-8026264173633579073,1,366,366,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-8049908920306758342,1,534,534,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-8050165297538775793,1,1615,1615,0,E14,E14,1,1,0,1,0,E14,dfs.DataBlockScanner,INFO
blk_-805262942087665153,1,1450,1450,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8060252929692927663,1,1869,1869,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8077373411465716253,1,278,278,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-8082428389627750477,1,686,686,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_-8083036675630459841,1,1122,1122,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_-808401720390253471,1,1800,1800,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8093500164295459838,1,217,217,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8108913101671416218,1,124,124,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8121498678081035000,1,1722,1722,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-8123824094195108685,1,1282,1282,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8127580564011467092,1,1662,1662,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-8130925109202184099,1,1369,1369,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-8131422413299851907,1,1865,1865,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8144387882075572886,1,440,440,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8145226289286457574,1,597,597,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-8162657657061473938,1,1780,1780,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8167717961644709843,1,1384,1384,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8187008844253719581,1,314,314,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_-8192956077351896648,1,270,270,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-8198423074054354279,1,520,520,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8214089520956286311,1,844,844,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-8225435781013159573,1,1433,1433,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8227485321105019293,1,222,222,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8241093737585222406,1,47,47,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-8246207776580662770,1,1671,1671,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8255732027871411321,1,156,156,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-826920518336899809,1,1534,1534,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-8277873627721528374,1,343,343,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_-8294986551316947211,1,1006,1006,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8298519990603402919,1,1429,1429,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-8306714721294235181,1,295,295,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_-8310554294841246175,1,1678,1678,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-8312238797251504127,1,1858,1858,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-8323785930877970805,1,1761,1761,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8329840785892216949,1,1557,1557,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8347949825960763812,1,1928,1928,0,E14,E14,1,1,0,1,0,E14,dfs.DataBlockScanner,INFO
blk_-8351015090014570293,1,1367,1367,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-8353423262983821010,1,1000,1000,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-8360774680830158225,1,860,860,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8364400144313355814,1,1525,1525,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8377763431920892140,1,1049,1049,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-8380267327243110056,1,277,277,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-8383503596684323017,1,441,441,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8389657728641837382,1,1522,1522,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8393060055740236791,1,1045,1045,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-8403618945096094999,1,399,399,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-8408087700903896282,1,254,254,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-8426741581316629266,1,1987,1987,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-8428590803682810851,1,1950,1950,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-8435779070374485499,1,1458,1458,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8443921001690182522,1,1726,1726,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8475679647841427708,1,1656,1656,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8483420270408348004,1,1608,1608,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-8484827087450439270,1,439,439,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8495670552887053546,1,339,339,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_-8502460962248995911,1,668,668,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-8507209254958698084,1,781,781,0,E14,E14,1,1,0,1,0,E14,dfs.DataBlockScanner,INFO
blk_-852118157909078164,1,911,911,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8522942048313632858,1,325,325,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_-8523968015014407246,1,38,38,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-8524274644018377752,1,177,177,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8524952715666214329,1,1054,1054,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-8547071368131084410,1,1389,1389,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8558281124275910849,1,800,800,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_-8558845834445970595,1,225,225,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-8562334328670278932,1,123,123,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8563999607069929505,1,523,523,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8568673600040025636,1,1663,1663,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8570780307468499817,1,1579,1579,0,E4,E4,1,1,0,1,0,E4,dfs.FSNamesystem,INFO
blk_-8571819028995448536,1,1949,1949,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8584158329012779023,1,757,757,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-85872290979354091,1,1677,1677,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8588908000680498,1,465,465,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8617088607862430908,1,854,854,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8632488927959646482,1,826,826,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-8638442557570632582,1,1354,1354,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8641647081502666269,1,951,951,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-8645365827804358878,1,266,266,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-8649503431827393598,1,1203,1203,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8657800226489501791,1,1490,1490,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-8674089929114017279,1,1126,1126,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_-8679916835272129336,1,329,329,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_-8703611999267892995,1,1441,1441,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8736461628840265232,1,363,363,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-8744988583359134013,1,1618,1618,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-8745453424063341007,1,615,615,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8769398708439834546,1,1849,1849,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-8775602795571523802,2,430,443,13,E9,E9,1,1,0,2,0,E9 -> E9,dfs.FSDataset -> dfs.FSDataset,INFO -> INFO
blk_-878226404201600469,1,947,947,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8788032532930439012,1,117,117,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8789402864074203800,1,1830,1830,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-8792837405349224102,1,1864,1864,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8796256534683400159,1,442,442,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8834022217832819265,1,1528,1528,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8835758154471700679,1,1019,1019,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-8838161455213213548,1,576,576,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8838632285969241889,1,1432,1432,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8847552694913526632,1,230,230,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-8848810702648406400,1,435,435,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8852638972311349374,1,659,659,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8856628810470361280,1,158,158,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8863130543753323383,1,1848,1848,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-8876879715755468215,1,601,601,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8879979113392880065,1,1408,1408,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8887373200836701910,1,1130,1130,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-8898274302731129139,1,428,428,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8907436477337775860,1,786,786,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_-8915123233040672605,1,745,745,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-8915491531889006304,1,1117,1117,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_-8923698979247229952,1,976,976,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-8923923031063738809,1,1440,1440,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-8924134715029713489,1,167,167,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-8939321760994370713,1,675,675,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8948316319329891645,1,1912,1912,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-8949548167466276130,1,845,845,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-8965508153794244104,1,1322,1322,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-8969188698416564850,1,1838,1838,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-8974021306351083168,1,941,941,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-9001895211102825241,1,1992,1992,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-900229825899812461,1,776,776,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-900758580041645081,1,1209,1209,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-9013487557842539661,1,1353,1353,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-9016567407076718172,1,1901,1901,0,E4,E4,1,1,0,1,0,E4,dfs.FSNamesystem,INFO
